Gene	RANGE	N_INFORMATIVE	NumVar	NumPolyVar	V6	OptFreq	Zmax	NumPerm	ActualPerm	Stat	NumGreater	NumEqual	PermPvalue	CHROM	POS	endPOS	size	significant
WBGene00011950	IV:12721355-12722994	129	13	12	NA	0.025068	265.446	10000	6303	265.446	1000	0	0.158655	IV	12721355	12722994	1639	FALSE
WBGene00044133	X:11696995-11698065	129	11	11	NA	0.003876	265.444	10000	6479	265.444	1000	0	0.154345	X	11696995	11698065	1070	FALSE
WBGene00011599	IV:10553415-10554168	129	7	7	NA	0.003876	265.44	10000	5354	265.44	1000	0	0.186776	IV	10553415	10554168	753	FALSE
WBGene00009130	I:9177557-9178779	129	10	9	NA	0.042636	265.421	10000	7111	265.421	1000	0	0.140627	I	9177557	9178779	1222	FALSE
WBGene00010845	III:10428333-10435983	129	70	70	NA	0.003876	265.379	10000	5850	265.379	1000	0	0.17094	III	10428333	10435983	7650	FALSE
WBGene00011926	II:8625727-8627620	129	15	15	NA	0.011628	265.309	10000	5953	265.309	1000	0	0.167983	II	8625727	8627620	1893	FALSE
WBGene00006974	IV:6118223-6122077,IV:6118223-6121720,IV:6118223-6122077,IV:6118223-6121722,IV:6118223-6121737,IV:6118223-6120843,IV:6118223-6121722,IV:6118223-6121737	129	15	14	NA	0.003876	265.279	10000	9424	265.279	1000	0	0.106112	IV	6118223	6122077	3854	FALSE
WBGene00011274	II:9969614-9970515	129	5	5	NA	0.003876	265.268	10000	6766	265.268	1000	0	0.147798	II	9969614	9970515	901	FALSE
WBGene00004333	IV:13349119-13353193,IV:13349119-13352027,IV:13349239-13350043	129	37	36	NA	0.027132	265.266	10000	8366	265.266	1000	0	0.119531	IV	13349119	13353193	4074	FALSE
WBGene00008405	II:9338996-9341409,II:9338957-9341409	129	13	12	NA	0.01938	265.199	10000	8675	265.199	1000	0	0.115274	II	9338996	9341409	2413	FALSE
WBGene00005122	X:12338439-12340248	129	13	12	NA	0.007752	265.195	10000	7171	265.195	1000	0	0.139451	X	12338439	12340248	1809	FALSE
WBGene00006198	V:16576199-16578126	129	119	119	NA	0.007752	265.191	10000	4417	265.191	1000	0	0.226398	V	16576199	16578126	1927	FALSE
WBGene00017010	I:4557663-4563757	129	25	24	NA	0.003876	265.186	10000	7755	265.186	1000	0	0.128949	I	4557663	4563757	6094	FALSE
WBGene00020303	X:2418424-2419877	129	12	12	NA	0.03876	265.176	10000	4954	265.176	1000	0	0.201857	X	2418424	2419877	1453	FALSE
WBGene00202332	IV:6839063-6839199	129	2	2	NA	0.027132	265.172	10000	8175	265.172	1000	0	0.122324	IV	6839063	6839199	136	FALSE
WBGene00016381	IV:7794856-7796304,IV:7794988-7796304	129	3	2	NA	0.024662	265.172	10000	8904	265.172	1000	0	0.112309	IV	7794856	7796304	1448	FALSE
WBGene00005207	IV:7074029-7075163	129	4	3	NA	0.025212	265.172	10000	6109	265.172	1000	0	0.163693	IV	7074029	7075163	1134	FALSE
WBGene00019641	II:3972819-3974968	129	28	27	NA	0.011628	265.158	10000	9115	265.158	1000	0	0.109709	II	3972819	3974968	2149	FALSE
WBGene00010623	I:8693450-8695159	129	8	7	NA	0.003876	265.149	10000	8478	265.149	1000	0	0.117952	I	8693450	8695159	1709	FALSE
WBGene00014202	III:3903113-3907687	129	24	23	NA	0.003876	265.109	10000	10000	265.109	988	0	0.0988	III	3903113	3907687	4574	FALSE
WBGene00004026	V:16833315-16839071	129	151	151	NA	0.007752	265.09	10000	6060	265.09	1000	0	0.165017	V	16833315	16839071	5756	FALSE
WBGene00015897	V:3906140-3906947	129	142	141	NA	0.034884	265.053	10000	10000	265.053	847	0	0.0847	V	3906140	3906947	807	FALSE
WBGene00011200	III:4285860-4287472	129	10	10	NA	0.015504	265.045	10000	6940	265.045	1000	0	0.144092	III	4285860	4287472	1612	FALSE
WBGene00016104	X:5461255-5466063	129	32	32	NA	0.034884	265.03	10000	4460	265.03	1000	0	0.224215	X	5461255	5466063	4808	FALSE
WBGene00020541	III:139643-141209	129	115	115	NA	0.011628	265.003	10000	4863	265.003	1000	0	0.205634	III	139643	141209	1566	FALSE
WBGene00015135	II:4512210-4516133	129	35	34	NA	0.032222	264.993	10000	9809	264.993	1000	0	0.101947	II	4512210	4516133	3923	FALSE
WBGene00000433	I:8245721-8250896	129	17	17	NA	0.003876	264.992	10000	6751	264.992	1000	0	0.148126	I	8245721	8250896	5175	FALSE
WBGene00009742	II:13501876-13503822,II:13501895-13503825	129	37	36	NA	0.003876	264.991	10000	8403	264.991	1000	0	0.119005	II	13501876	13503822	1946	FALSE
WBGene00003123	I:11911754-11912677	129	14	13	NA	0.011628	264.959	10000	10000	264.959	978	0	0.0978	I	11911754	11912677	923	FALSE
WBGene00019373	V:6566558-6568747,V:6566335-6568747	129	11	11	NA	0.003876	264.949	10000	5828	264.949	999	1	0.1715	V	6566558	6568747	2189	FALSE
WBGene00011672	II:9798275-9800363	129	9	8	NA	0.007752	264.877	10000	7862	264.877	1000	0	0.127194	II	9798275	9800363	2088	FALSE
WBGene00008645	V:12041606-12045335	129	14	13	NA	0.003876	264.868	10000	7319	264.868	1000	0	0.136631	V	12041606	12045335	3729	FALSE
WBGene00006996	II:8017679-8020759	129	6	6	NA	0.025302	264.855	10000	5204	264.855	1000	0	0.19216	II	8017679	8020759	3080	FALSE
WBGene00008758	IV:10897654-10899180,IV:10897654-10899180	129	16	15	NA	0.003876	264.841	10000	8013	264.841	1000	0	0.124797	IV	10897654	10899180	1526	FALSE
WBGene00013379	IV:13389156-13398799,IV:13389156-13396763,IV:13389156-13392603,IV:13389156-13390980,IV:13389156-13396763,IV:13389156-13392666,IV:13389156-13392666,IV:13389156-13392603	129	153	153	NA	0.03876	264.83	10000	5519	264.83	1000	0	0.181192	IV	13389156	13398799	9643	FALSE
WBGene00197669	III:4475575-4475782	129	4	4	NA	0.025342	264.826	10000	5640	264.826	1000	0	0.177305	III	4475575	4475782	207	FALSE
WBGene00011491	I:9633178-9635937	129	21	20	NA	0.003876	264.826	10000	10000	264.826	922	0	0.0922	I	9633178	9635937	2759	FALSE
WBGene00010909	III:4542880-4546025	129	22	21	NA	0.003876	264.813	10000	7964	264.813	1000	0	0.125565	III	4542880	4546025	3145	FALSE
WBGene00202168	X:4789625-4789841	129	2	2	NA	0.025634	264.778	10000	7783	264.778	1000	0	0.128485	X	4789625	4789841	216	FALSE
WBGene00005412	V:9012198-9013865	129	15	15	NA	0.011628	264.778	10000	4644	264.778	1000	0	0.215332	V	9012198	9013865	1667	FALSE
WBGene00006912	IV:2314613-2315988	129	24	24	NA	0.023256	264.748	10000	3834	264.748	1000	0	0.260824	IV	2314613	2315988	1375	FALSE
WBGene00006288	V:751325-752779	129	71	71	NA	0.011628	264.709	10000	5916	264.709	1000	0	0.169033	V	751325	752779	1454	FALSE
WBGene00005088	IV:13575057-13576740	129	16	15	NA	0.025282	264.68	10000	7718	264.68	1000	0	0.129567	IV	13575057	13576740	1683	FALSE
WBGene00206389	X:13430238-13431046	129	9	8	NA	0.003876	264.678	10000	10000	264.678	899	0	0.0899	X	13430238	13431046	808	FALSE
WBGene00000668	III:10984554-10985608	129	6	5	NA	0.01938	264.655	10000	7486	264.655	1000	0	0.133583	III	10984554	10985608	1054	FALSE
WBGene00015823	X:3968035-3968637	129	6	5	NA	0.025176	264.654	10000	7948	264.654	1000	0	0.125818	X	3968035	3968637	602	FALSE
WBGene00013107	IV:16641682-16646339	129	66	66	NA	0.015504	264.617	10000	4288	264.617	1000	0	0.233209	IV	16641682	16646339	4657	FALSE
WBGene00012707	IV:12234138-12236111	129	20	20	NA	0.025119	264.599	10000	6406	264.599	1000	0	0.156104	IV	12234138	12236111	1973	FALSE
WBGene00013319	IV:14919623-14920423	129	17	17	NA	0.023256	264.531	10000	4610	264.531	1000	0	0.21692	IV	14919623	14920423	800	FALSE
WBGene00010395	IV:14154510-14154913	129	3	3	NA	0.03876	264.528	10000	5710	264.528	1000	0	0.175131	IV	14154510	14154913	403	FALSE
WBGene00022097	IV:2578931-2581583	129	13	13	NA	0.003876	264.522	10000	5101	264.522	1000	0	0.19604	IV	2578931	2581583	2652	FALSE
WBGene00008536	IV:14203469-14205356,IV:14203444-14205356,IV:14203460-14204450,IV:14203485-14205356	129	13	13	NA	0.024829	264.506	10000	5491	264.506	1000	0	0.182116	IV	14203469	14205356	1887	FALSE
WBGene00005225	V:5463790-5465435	129	30	30	NA	0.034884	264.493	10000	4288	264.493	1000	0	0.233209	V	5463790	5465435	1645	FALSE
WBGene00013640	IV:15723477-15727041,IV:15723477-15727041,IV:15723477-15727041	129	56	56	NA	0.011628	264.433	10000	4498	264.433	1000	0	0.222321	IV	15723477	15727041	3564	FALSE
WBGene00008543	I:7357179-7359100	129	10	10	NA	0.003876	264.416	10000	7463	264.416	1000	0	0.133994	I	7357179	7359100	1921	FALSE
WBGene00007091	IV:12159469-12164274,IV:12156837-12164274	129	62	62	NA	0.023191	264.3	10000	4974	264.3	1000	0	0.201045	IV	12159469	12164274	4805	FALSE
WBGene00000658	II:11044134-11045968	129	10	10	NA	0.007752	264.254	10000	4956	264.254	1000	0	0.201776	II	11044134	11045968	1834	FALSE
WBGene00009179	II:14389234-14390078	129	14	14	NA	0.003876	264.235	10000	5430	264.235	1000	0	0.184162	II	14389234	14390078	844	FALSE
WBGene00007875	IV:12940141-12941368	129	9	8	NA	0.024437	264.16	10000	6764	264.16	1000	0	0.147842	IV	12940141	12941368	1227	FALSE
WBGene00003014	I:8407801-8410804,I:8407801-8409976	129	16	16	NA	0.003876	264.159	10000	6507	264.159	1000	0	0.153681	I	8407801	8410804	3003	FALSE
WBGene00005678	IV:17396209-17397491	129	12	12	NA	0.003876	264.159	10000	4676	264.159	1000	0	0.213858	IV	17396209	17397491	1282	FALSE
WBGene00013635	IV:15635761-15635947	129	14	14	NA	0.003876	264.128	10000	5424	264.128	1000	0	0.184366	IV	15635761	15635947	186	FALSE
WBGene00006766	IV:13119095-13124387,IV:13119213-13124316,IV:13121171-13124316,IV:13121171-13124316	129	49	49	NA	0.042636	264.123	10000	5631	264.123	1000	0	0.177588	IV	13119095	13124387	5292	FALSE
WBGene00008051	II:8108940-8112163	129	6	5	NA	0.003876	264.108	10000	6108	264.108	1000	0	0.16372	II	8108940	8112163	3223	FALSE
WBGene00010672	IV:12570600-12571053	129	4	4	NA	0.01938	264.106	10000	5588	264.106	1000	0	0.178955	IV	12570600	12571053	453	FALSE
WBGene00012708	IV:12237174-12238951	129	14	13	NA	0.01938	264.089	10000	8707	264.089	1000	0	0.11485	IV	12237174	12238951	1777	FALSE
WBGene00044378	II:3514962-3515484	129	10	10	NA	0.025499	264.039	10000	6456	264.039	1000	0	0.154895	II	3514962	3515484	522	FALSE
WBGene00021073	II:471242-475940	129	261	261	NA	0.003876	264.011	10000	5084	264.011	1000	0	0.196696	II	471242	475940	4698	FALSE
WBGene00007410	X:9519021-9521486	129	22	21	NA	0.003876	264.006	10000	7777	264.006	1000	0	0.128584	X	9519021	9521486	2465	FALSE
WBGene00020430	II:2944175-2946533	129	52	52	NA	0.003876	264.006	10000	5408	264.006	1000	0	0.184911	II	2944175	2946533	2358	FALSE
WBGene00017934	IV:4213576-4218248,IV:4205974-4218248,IV:4216630-4218248	129	112	112	NA	0.003876	264.003	10000	5303	264.003	1000	0	0.188573	IV	4213576	4218248	4672	FALSE
WBGene00015356	X:3684223-3689207	129	6	5	NA	0.007752	263.992	10000	6708	263.992	1000	0	0.149076	X	3684223	3689207	4984	FALSE
WBGene00010982	X:15433786-15434970	129	11	11	NA	0.007752	263.966	10000	4046	263.966	1000	0	0.247158	X	15433786	15434970	1184	FALSE
WBGene00018743	X:2872766-2879619	129	51	51	NA	0.046512	263.959	10000	7867	263.959	1000	0	0.127113	X	2872766	2879619	6853	FALSE
WBGene00018708	V:1542516-1545761	129	35	35	NA	0.015504	263.941	10000	5880	263.941	1000	0	0.170068	V	1542516	1545761	3245	FALSE
WBGene00019570	X:8681909-8686146	129	28	28	NA	0.003876	263.939	10000	4210	263.939	1000	0	0.23753	X	8681909	8686146	4237	FALSE
WBGene00050955	V:18162033-18162668	129	37	37	NA	0.011628	263.927	10000	6018	263.927	1000	0	0.166168	V	18162033	18162668	635	FALSE
WBGene00016013	III:6192120-6194560	129	11	11	NA	0.003876	263.897	10000	5537	263.897	1000	0	0.180603	III	6192120	6194560	2440	FALSE
WBGene00022315	X:9192443-9194382	129	13	13	NA	0.003876	263.875	10000	6924	263.875	1000	0	0.144425	X	9192443	9194382	1939	FALSE
WBGene00022191	III:2629010-2631359	129	22	22	NA	0.003876	263.865	10000	4134	263.865	1000	0	0.241896	III	2629010	2631359	2349	FALSE
WBGene00022341	III:1357079-1359135	129	151	151	NA	0.046512	263.834	10000	4112	263.834	1000	0	0.243191	III	1357079	1359135	2056	FALSE
WBGene00021675	I:254708-259157	129	30	30	NA	0.03876	263.797	10000	7246	263.797	1000	0	0.138007	I	254708	259157	4449	FALSE
WBGene00001585	IV:11521287-11522215	129	3	3	NA	0.031008	263.735	10000	5894	263.735	1000	0	0.169664	IV	11521287	11522215	928	FALSE
WBGene00007027	III:12714565-12743929,III:12714565-12728642,III:12732495-12743929,III:12715722-12743929	129	738	737	NA	0.023256	263.734	10000	8366	263.734	1000	0	0.119531	III	12714565	12743929	29364	FALSE
WBGene00010806	I:13281668-13286497,I:13281668-13286497,I:13280985-13286497	129	80	79	NA	0.042636	263.733	10000	7824	263.733	1000	0	0.127812	I	13281668	13286497	4829	FALSE
WBGene00007047	I:10291893-10297922	129	32	32	NA	0.025173	263.69	10000	6219	263.69	1000	0	0.160798	I	10291893	10297922	6029	FALSE
WBGene00016948	I:2568871-2570746	129	51	51	NA	0.046512	263.666	10000	8601	263.666	1000	0	0.116266	I	2568871	2570746	1875	FALSE
WBGene00017939	X:17555012-17561464	129	31	31	NA	0.003876	263.637	10000	6709	263.637	1000	0	0.149054	X	17555012	17561464	6452	FALSE
WBGene00044705	V:3589028-3592199	129	24	23	NA	0.025083	263.635	10000	10000	263.635	981	0	0.0981	V	3589028	3592199	3171	FALSE
WBGene00022155	I:1667500-1669774	129	26	25	NA	0.003876	263.509	10000	7530	263.509	1000	0	0.132802	I	1667500	1669774	2274	FALSE
WBGene00021916	III:2968965-2969877	129	23	23	NA	0.034884	263.485	10000	4437	263.485	1000	0	0.225378	III	2968965	2969877	912	FALSE
WBGene00018776	IV:1297223-1309644,IV:1297399-1309644,IV:1297223-1309644,IV:1297399-1309644,IV:1297223-1299355	129	379	379	NA	0.003876	263.459	10000	3992	263.459	1000	0	0.250501	IV	1297223	1309644	12421	FALSE
WBGene00011741	IV:12030047-12030889,IV:12030047-12031271	129	6	6	NA	0.011628	263.445	10000	6769	263.445	1000	0	0.147732	IV	12030047	12030889	842	FALSE
WBGene00021066	V:6206814-6208676	129	10	10	NA	0.042636	263.428	10000	5061	263.428	1000	0	0.197589	V	6206814	6208676	1862	FALSE
WBGene00011354	X:12109134-12111185	129	11	10	NA	0.003876	263.426	10000	6365	263.426	1000	0	0.157109	X	12109134	12111185	2051	FALSE
WBGene00008919	V:10958927-10960669,V:10958927-10960919	129	13	13	NA	0.003876	263.399	10000	6144	263.399	1000	0	0.16276	V	10958927	10960669	1742	FALSE
WBGene00020088	I:368369-373445	129	51	51	NA	0.003876	263.39	10000	6376	263.39	1000	0	0.156838	I	368369	373445	5076	FALSE
WBGene00013965	V:9680374-9685659,V:9680374-9685659,V:9680374-9685659	129	22	22	NA	0.003876	263.366	10000	4679	263.366	1000	0	0.213721	V	9680374	9685659	5285	FALSE
WBGene00016968	II:6603440-6609356	129	23	23	NA	0.003876	263.35	10000	4713	263.35	1000	0	0.212179	II	6603440	6609356	5916	FALSE
WBGene00008967	IV:12168243-12169089,IV:12168086-12169089	129	5	5	NA	0.031008	263.32	10000	5644	263.32	1000	0	0.177179	IV	12168243	12169089	846	FALSE
WBGene00017833	V:5837571-5838613	129	10	10	NA	0.024867	263.286	10000	4855	263.286	1000	0	0.205973	V	5837571	5838613	1042	FALSE
WBGene00013753	V:20037586-20039419	129	40	40	NA	0.007752	263.27	10000	4951	263.27	1000	0	0.201979	V	20037586	20039419	1833	FALSE
WBGene00021537	IV:8099873-8101424	129	11	11	NA	0.015504	263.265	10000	4868	263.265	1000	0	0.205423	IV	8099873	8101424	1551	FALSE
WBGene00015513	II:7779341-7781254	129	6	6	NA	0.027132	263.247	10000	5882	263.247	1000	0	0.17001	II	7779341	7781254	1913	FALSE
WBGene00011102	X:10339225-10341140,X:10339225-10340968,X:10339225-10341095	129	12	11	NA	0.03876	263.241	10000	7317	263.241	1000	0	0.136668	X	10339225	10341140	1915	FALSE
WBGene00198678	X:12758055-12758172	129	3	3	NA	0.031008	263.227	10000	6786	263.227	1000	0	0.147362	X	12758055	12758172	117	FALSE
WBGene00195870	X:12758055-12758172	129	3	3	NA	0.031008	263.227	10000	6930	263.227	1000	0	0.1443	X	12758055	12758172	117	FALSE
WBGene00010120	X:11929898-11931646	129	20	19	NA	0.007752	263.227	10000	8896	263.227	1000	0	0.11241	X	11929898	11931646	1748	FALSE
WBGene00007369	V:15484053-15484637	129	5	4	NA	0.025396	263.223	10000	10000	263.223	997	0	0.0997	V	15484053	15484637	584	FALSE
WBGene00019052	IV:1375368-1376563	129	20	19	NA	0.01938	263.216	10000	6576	263.216	1000	0	0.152068	IV	1375368	1376563	1195	FALSE
WBGene00013332	IV:14769566-14770697	129	8	8	NA	0.007752	263.152	10000	5300	263.152	1000	0	0.188679	IV	14769566	14770697	1131	FALSE
WBGene00017680	V:8266347-8267373	129	9	8	NA	0.007752	263.124	10000	8100	263.124	1000	0	0.123457	V	8266347	8267373	1026	FALSE
WBGene00018498	II:818656-820519	129	16	16	NA	0.015504	263.116	10000	4815	263.116	1000	0	0.207684	II	818656	820519	1863	FALSE
WBGene00003707	V:1619193-1621536,V:1619193-1621520	129	29	28	NA	0.007752	263.112	10000	7544	263.112	1000	0	0.132556	V	1619193	1621536	2343	FALSE
WBGene00007472	II:9869455-9871172	129	8	8	NA	0.015504	263.104	10000	5224	263.104	1000	0	0.191424	II	9869455	9871172	1717	FALSE
WBGene00009292	V:20854142-20858576,V:20854142-20858576	129	45	45	NA	0.003876	263.084	10000	4916	263.084	1000	0	0.203417	V	20854142	20858576	4434	FALSE
WBGene00022016	V:4560841-4561683	129	26	26	NA	0.003876	262.962	10000	5540	262.962	1000	0	0.180505	V	4560841	4561683	842	FALSE
WBGene00196992	II:6613884-6614023	129	3	3	NA	0.027132	262.957	10000	6086	262.957	1000	0	0.164312	II	6613884	6614023	139	FALSE
WBGene00011395	V:16581036-16583175	129	150	150	NA	0.003876	262.905	10000	6184	262.905	1000	0	0.161708	V	16581036	16583175	2139	FALSE
WBGene00009466	I:11263147-11263661	129	6	6	NA	0.025097	262.868	10000	4274	262.868	1000	0	0.233973	I	11263147	11263661	514	FALSE
WBGene00235108	V:18652828-18653162	129	22	22	NA	0.007752	262.867	10000	5113	262.867	1000	0	0.19558	V	18652828	18653162	334	FALSE
WBGene00005773	V:15931291-15932490	129	12	11	NA	0.003876	262.848	10000	8998	262.848	1000	0	0.111136	V	15931291	15932490	1199	FALSE
WBGene00012905	II:12774705-12775547	129	19	19	NA	0.042636	262.841	10000	3663	262.841	1000	0	0.273	II	12774705	12775547	842	FALSE
WBGene00013261	II:12228318-12236575	129	222	221	NA	0.025871	262.827	10000	7430	262.827	1000	0	0.13459	II	12228318	12236575	8257	FALSE
WBGene00007009	I:537121-542173,I:537121-542173,I:538700-542173,I:537648-542173,I:538670-542173,I:537648-542173	129	32	32	NA	0.027132	262.822	10000	4677	262.822	1000	0	0.213812	I	537121	542173	5052	FALSE
WBGene00007752	IV:12653488-12674773,IV:12653488-12674881,IV:12653488-12674773,IV:12653488-12674881,IV:12653488-12674773,IV:12653488-12674881,IV:12653488-12674773,IV:12653488-12674881	129	139	139	NA	0.023256	262.814	10000	5184	262.814	1000	0	0.192901	IV	12653488	12674773	21285	FALSE
WBGene00012132	IV:17300808-17302033	129	5	5	NA	0.025028	262.727	10000	6735	262.727	1000	0	0.148478	IV	17300808	17302033	1225	FALSE
WBGene00200264	I:2830334-2830483	129	3	3	NA	0.024994	262.711	10000	9921	262.711	1000	0	0.100796	I	2830334	2830483	149	FALSE
WBGene00044383	II:4659284-4665445	129	55	55	NA	0.025268	262.708	10000	6432	262.708	1000	0	0.155473	II	4659284	4665445	6161	FALSE
WBGene00020050	III:7567466-7570133	129	11	11	NA	0.007752	262.702	10000	4365	262.702	1000	0	0.229095	III	7567466	7570133	2667	FALSE
WBGene00022145	I:1799716-1805669	129	74	73	NA	0.003876	262.685	10000	9228	262.685	1000	0	0.108366	I	1799716	1805669	5953	FALSE
WBGene00016222	III:95393-97726	129	78	78	NA	0.023256	262.628	10000	4353	262.628	1000	0	0.229727	III	95393	97726	2333	FALSE
WBGene00044071	X:8552260-8556354,X:8554129-8556354	129	25	25	NA	0.03876	262.599	10000	4117	262.599	1000	0	0.242895	X	8552260	8556354	4094	FALSE
WBGene00018323	IV:3355056-3357551	129	55	55	NA	0.027132	262.537	10000	3666	262.537	1000	0	0.272777	IV	3355056	3357551	2495	FALSE
WBGene00019625	V:1050125-1053014	129	65	64	NA	0.011628	262.535	10000	5665	262.535	1000	0	0.176523	V	1050125	1053014	2889	FALSE
WBGene00010129	IV:12948769-12950075	129	9	9	NA	0.034884	262.482	10000	3859	262.482	1000	0	0.259134	IV	12948769	12950075	1306	FALSE
WBGene00006505	I:13724574-13731990	129	86	85	NA	0.003876	262.455	10000	7541	262.455	1000	0	0.132608	I	13724574	13731990	7416	FALSE
WBGene00020961	V:2622051-2625460	129	57	57	NA	0.046512	262.45	10000	5667	262.45	1000	0	0.17646	V	2622051	2625460	3409	FALSE
WBGene00003154	II:12001509-12006625,II:12001534-12006625	129	32	31	NA	0.003876	262.435	10000	5913	262.435	1000	0	0.169119	II	12001509	12006625	5116	FALSE
WBGene00004337	V:14642739-14645952	129	127	127	NA	0.003876	262.413	10000	4643	262.413	1000	0	0.215378	V	14642739	14645952	3213	FALSE
WBGene00008323	V:15648068-15648804	129	11	10	NA	0.011628	262.384	10000	6550	262.384	1000	0	0.152672	V	15648068	15648804	736	FALSE
WBGene00002218	III:5030928-5036548	129	21	21	NA	0.003876	262.354	10000	4862	262.354	1000	0	0.205677	III	5030928	5036548	5620	FALSE
WBGene00077669	V:20329704-20335364,V:20330726-20335360	129	287	287	NA	0.046512	262.276	10000	6306	262.276	1000	0	0.158579	V	20329704	20335364	5660	FALSE
WBGene00138715	V:17613791-17614357	129	20	19	NA	0.01938	262.263	10000	7334	262.263	1000	0	0.136351	V	17613791	17614357	566	FALSE
WBGene00014210	II:9210375-9213097	129	12	12	NA	0.003876	262.239	10000	5535	262.239	1000	0	0.180668	II	9210375	9213097	2722	FALSE
WBGene00008226	V:13572085-13573421	129	14	14	NA	0.007752	262.194	10000	3528	262.194	1000	0	0.283447	V	13572085	13573421	1336	FALSE
WBGene00010141	III:13265870-13267616	129	7	7	NA	0.003876	262.152	10000	4684	262.152	1000	0	0.213493	III	13265870	13267616	1746	FALSE
WBGene00017372	II:4703253-4706427,II:4703253-4706488	129	12	11	NA	0.042636	262.123	10000	9747	262.123	1000	0	0.102596	II	4703253	4706427	3174	FALSE
WBGene00011522	II:11203821-11220642,II:11203821-11220623,II:11203821-11220642	129	172	172	NA	0.003876	262.116	10000	4622	262.116	1000	0	0.216357	II	11203821	11220642	16821	FALSE
WBGene00044183	V:16885074-16885403	129	32	31	NA	0.034884	262.113	10000	9667	262.113	1000	0	0.103445	V	16885074	16885403	329	FALSE
WBGene00001639	III:3490335-3493234	129	22	21	NA	0.03876	262.079	10000	5539	262.079	1000	0	0.180538	III	3490335	3493234	2899	FALSE
