Gene	RANGE	N_INFORMATIVE	NumVar	NumPolyVar	Q	Pvalue	NumPerm	ActualPerm	Stat	NumGreater	NumEqual	PermPvalue	CHROM	POS	endPOS	size	significant
WBGene00013365	V:19916556-19919996,V:19916554-19919996,V:19916556-19918302	129	204	204	45423600	0.101274	10000	9660	45423600	1000	0	0.10352	V	19916556	19919996	3440	FALSE
WBGene00006724	II:8038270-8039597	129	4	4	3021070	0.101295	10000	9587	3021070	1000	0	0.104308	II	8038270	8039597	1327	FALSE
WBGene00197642	X:6961302-6961673	129	6	6	1462460	0.10132	10000	9616	1462460	1000	0	0.103993	X	6961302	6961673	371	FALSE
WBGene00015835	II:1883595-1884735	129	298	298	62196300	0.101323	10000	9707	62196300	1000	0	0.103018	II	1883595	1884735	1140	FALSE
WBGene00196494	X:4551041-4551228	129	3	2	605413	0.101375	10000	9364	605413	1000	0	0.106792	X	4551041	4551228	187	FALSE
WBGene00019728	X:8739047-8740171	129	9	9	2081670	0.101378	10000	10000	2081670	987	0	0.0987	X	8739047	8740171	1124	FALSE
WBGene00018875	X:5489837-5490113	129	4	3	1927740	0.101431	10000	10000	1927740	928	0	0.0928	X	5489837	5490113	276	FALSE
WBGene00005446	V:15445852-15447282	129	3	2	472264	0.101524	10000	10000	472264	980	0	0.098	V	15445852	15447282	1430	FALSE
WBGene00197846	X:12090808-12091088	129	3	2	287327	0.101546	10000	10000	287327	941	0	0.0941	X	12090808	12091088	280	FALSE
WBGene00007679	III:11816568-11819798	129	64	64	13587200	0.10155	10000	9670	13587200	1000	0	0.103413	III	11816568	11819798	3230	FALSE
WBGene00020879	V:3263481-3266281	129	41	41	8859060	0.101573	10000	8884	8859060	1000	0	0.112562	V	3263481	3266281	2800	FALSE
WBGene00015409	II:380572-382257	129	27	27	6776870	0.101603	10000	9931	6776870	1000	0	0.100695	II	380572	382257	1685	FALSE
WBGene00000386	I:6469384-6471922,I:6469384-6471951	129	11	10	3174000	0.101641	10000	10000	3174000	842	0	0.0842	I	6469384	6471922	2538	FALSE
WBGene00003578	I:12679210-12681815	129	105	104	31317100	0.101725	10000	10000	31317100	896	0	0.0896	I	12679210	12681815	2605	FALSE
WBGene00003159	V:4347165-4349775	129	66	66	28530500	0.101727	10000	9732	28530500	1000	0	0.102754	V	4347165	4349775	2610	FALSE
WBGene00194981	III:12386896-12387721	129	13	13	3069680	0.10173	10000	10000	3069680	988	0	0.0988	III	12386896	12387721	825	FALSE
WBGene00017582	X:9262058-9264331	129	24	24	5775140	0.101757	10000	10000	5775140	955	0	0.0955	X	9262058	9264331	2273	FALSE
WBGene00022144	I:1808090-1811782	129	39	38	10669500	0.101757	10000	9754	10669500	1000	0	0.102522	I	1808090	1811782	3692	FALSE
WBGene00004471	IV:7925347-7926391,IV:7925347-7926385	129	7	6	3056780	0.101809	10000	10000	3056780	894	0	0.0894	IV	7925347	7926391	1044	FALSE
WBGene00197883	II:6827287-6827491	129	2	2	1705220	0.10182	10000	9884	1705220	1000	0	0.101174	II	6827287	6827491	204	FALSE
WBGene00020251	II:4491146-4505147,II:4491146-4505147,II:4491146-4493383	129	122	121	42754900	0.101851	10000	10000	42754900	926	0	0.0926	II	4491146	4505147	14001	FALSE
WBGene00022618	IV:7103505-7105101,IV:7103505-7105101,IV:7103505-7104400	129	8	8	1636700	0.101882	10000	9063	1636700	1000	0	0.110339	IV	7103505	7105101	1596	FALSE
WBGene00021321	X:5257212-5258390	129	8	8	1717610	0.101885	10000	9867	1717610	1000	0	0.101348	X	5257212	5258390	1178	FALSE
WBGene00044358	I:1657629-1663321,I:1657629-1663321	129	85	85	15859200	0.101909	10000	9222	15859200	1000	0	0.108436	I	1657629	1663321	5692	FALSE
WBGene00013303	IV:14761825-14765433,IV:14761825-14765271,IV:14761825-14763004	129	37	36	10320500	0.101917	10000	9795	10320500	1000	0	0.102093	IV	14761825	14765433	3608	FALSE
WBGene00005253	V:6769661-6771704	129	14	14	3464550	0.101973	10000	10000	3464550	954	0	0.0954	V	6769661	6771704	2043	FALSE
WBGene00001104	IV:1202646-1204970	129	66	66	17151800	0.101981	10000	9965	17151800	1000	0	0.100351	IV	1202646	1204970	2324	FALSE
WBGene00013177	I:11216117-11221975,I:11216117-11221975	129	76	76	15162900	0.101984	10000	10000	15162900	983	0	0.0983	I	11216117	11221975	5858	FALSE
WBGene00016388	I:10672736-10674858	129	21	21	6264380	0.102026	10000	9473	6264380	1000	0	0.105563	I	10672736	10674858	2122	FALSE
WBGene00004807	I:9471549-9472642,I:9471550-9472642,I:9471340-9472642	129	11	11	3044660	0.102032	10000	10000	3044660	944	0	0.0944	I	9471549	9472642	1093	FALSE
WBGene00194895	V:7707141-7708625	129	11	10	5283420	0.102185	10000	10000	5283420	993	0	0.0993	V	7707141	7708625	1484	FALSE
WBGene00007689	II:8988356-8989544	129	7	7	2236720	0.102238	10000	9502	2236720	1000	0	0.105241	II	8988356	8989544	1188	FALSE
WBGene00044090	V:3483090-3484781	129	25	24	5273790	0.102306	10000	10000	5273790	999	0	0.0999	V	3483090	3484781	1691	FALSE
WBGene00000377	II:8185442-8187602	129	6	6	1609450	0.102308	10000	10000	1609450	893	0	0.0893	II	8185442	8187602	2160	FALSE
WBGene00015576	V:3493636-3500943,V:3493636-3500942,V:3493636-3501763	129	121	120	33718500	0.102324	10000	10000	33718500	988	0	0.0988	V	3493636	3500943	7307	FALSE
WBGene00008003	III:4783196-4785262,III:4784686-4785262	129	10	10	2045820	0.102332	10000	8524	2045820	1000	0	0.117316	III	4783196	4785262	2066	FALSE
WBGene00012452	V:18776201-18780216,V:18776198-18776740,V:18776201-18779657	129	159	158	46765000	0.102342	10000	10000	46765000	966	0	0.0966	V	18776201	18780216	4015	FALSE
WBGene00016427	IV:1545299-1550241,IV:1545299-1566195,IV:1545299-1549890	129	465	464	150480000	0.102383	10000	10000	150480000	998	0	0.0998	IV	1545299	1550241	4942	FALSE
WBGene00011548	I:12718361-12719795,I:12718308-12719795	129	14	14	3371500	0.102386	10000	10000	3371500	967	0	0.0967	I	12718361	12719795	1434	FALSE
WBGene00016236	II:6110454-6113385	129	21	20	6446200	0.102401	10000	9944	6446200	1000	0	0.100563	II	6110454	6113385	2931	FALSE
WBGene00003071	I:7614175-7634143	129	65	65	16615100	0.102453	10000	10000	16615100	832	0	0.0832	I	7614175	7634143	19968	FALSE
WBGene00021313	III:5375697-5379929	129	21	21	5291400	0.102464	10000	10000	5291400	834	0	0.0834	III	5375697	5379929	4232	FALSE
WBGene00000002	IV:9598976-9601695	129	15	15	2936500	0.102499	10000	10000	2936500	992	0	0.0992	IV	9598976	9601695	2719	FALSE
WBGene00011779	I:12374204-12376649	129	142	142	28788100	0.102524	10000	10000	28788100	849	0	0.0849	I	12374204	12376649	2445	FALSE
WBGene00019761	V:5951434-5953841	129	17	17	4151500	0.102555	10000	10000	4151500	943	0	0.0943	V	5951434	5953841	2407	FALSE
WBGene00013920	X:9965598-9968584,X:9965591-9968584,X:9965494-9968584	129	13	13	2288680	0.102601	10000	9102	2288680	1000	0	0.109866	X	9965598	9968584	2986	FALSE
WBGene00015566	II:7399009-7400547	129	10	10	2552880	0.102658	10000	9376	2552880	1000	0	0.106655	II	7399009	7400547	1538	FALSE
WBGene00016810	II:92180-95277	129	18	18	4404870	0.102708	10000	9965	4404870	1000	0	0.100351	II	92180	95277	3097	FALSE
WBGene00198481	V:19627886-19627944	129	2	2	433996	0.102715	10000	10000	433996	830	0	0.083	V	19627886	19627944	58	FALSE
WBGene00008436	II:8012815-8015254	129	11	11	2481960	0.102717	10000	10000	2481960	995	0	0.0995	II	8012815	8015254	2439	FALSE
WBGene00016131	X:5344586-5348436,X:5344865-5348436	129	43	43	11254300	0.102737	10000	10000	11254300	972	0	0.0972	X	5344586	5348436	3850	FALSE
WBGene00195743	X:4721114-4721255	129	3	2	1636420	0.102815	10000	9472	1636420	1000	0	0.105574	X	4721114	4721255	141	FALSE
WBGene00200978	X:637566-637783	129	2	2	350960	0.102828	10000	9194	350960	1000	0	0.108767	X	637566	637783	217	FALSE
WBGene00015821	II:4257091-4258781	129	33	33	7237180	0.102835	10000	10000	7237180	985	0	0.0985	II	4257091	4258781	1690	FALSE
WBGene00022686	II:1941946-1943106	129	17	16	4742560	0.102874	10000	9339	4742560	1000	0	0.107078	II	1941946	1943106	1160	FALSE
WBGene00013797	IV:17040912-17041523	129	19	19	5326740	0.102948	10000	10000	5326740	886	0	0.0886	IV	17040912	17041523	611	FALSE
WBGene00013015	II:13424505-13428978	129	158	158	34734800	0.102972	10000	9176	34734800	1000	0	0.10898	II	13424505	13428978	4473	FALSE
WBGene00001534	V:8387355-8391947,V:8387355-8392324	129	20	20	3341270	0.103001	10000	7611	3341270	1000	0	0.131389	V	8387355	8391947	4592	FALSE
WBGene00050894	V:17026137-17026389	129	21	21	5567510	0.103009	10000	9093	5567510	1000	0	0.109975	V	17026137	17026389	252	FALSE
WBGene00021785	II:1402568-1403214	129	33	33	7470250	0.103024	10000	10000	7470250	831	0	0.0831	II	1402568	1403214	646	FALSE
WBGene00019963	V:3772057-3775546	129	38	38	8012870	0.10306	10000	9721	8012870	1000	0	0.10287	V	3772057	3775546	3489	FALSE
WBGene00005927	V:7129706-7131074	129	12	11	4125450	0.103063	10000	9521	4125450	1000	0	0.105031	V	7129706	7131074	1368	FALSE
WBGene00017439	II:6284816-6286869	129	7	7	2310580	0.103108	10000	10000	2310580	990	0	0.099	II	6284816	6286869	2053	FALSE
WBGene00010001	V:20690587-20691685	129	6	6	2143260	0.103252	10000	9755	2143260	1000	0	0.102512	V	20690587	20691685	1098	FALSE
WBGene00196317	X:2771853-2772013	129	3	3	995828	0.103263	10000	10000	995828	922	0	0.0922	X	2771853	2772013	160	FALSE
WBGene00012199	II:13916354-13919677	129	39	39	9758250	0.103288	10000	10000	9758250	994	0	0.0994	II	13916354	13919677	3323	FALSE
WBGene00005048	I:12701438-12702886	129	39	38	16316500	0.103335	10000	10000	16316500	909	0	0.0909	I	12701438	12702886	1448	FALSE
WBGene00044148	X:11952084-11953329	129	12	12	3385770	0.10334	10000	10000	3385770	914	0	0.0914	X	11952084	11953329	1245	FALSE
WBGene00019207	II:1504565-1509830,II:1504753-1509830	129	94	94	22066300	0.103389	10000	10000	22066300	986	0	0.0986	II	1504565	1509830	5265	FALSE
WBGene00021386	I:10861192-10863564,I:10861192-10863564	129	25	24	11366000	0.103413	10000	9977	11366000	1000	0	0.100231	I	10861192	10863564	2372	FALSE
WBGene00019275	V:4199484-4203698	129	128	127	49100700	0.103473	10000	9782	49100700	1000	0	0.102229	V	4199484	4203698	4214	FALSE
WBGene00016946	I:6502306-6503920	129	7	6	2049970	0.103619	10000	10000	2049970	998	0	0.0998	I	6502306	6503920	1614	FALSE
WBGene00001214	I:7650417-7656336	129	9	9	2336790	0.103622	10000	10000	2336790	958	0	0.0958	I	7650417	7656336	5919	FALSE
WBGene00017435	II:6270371-6274005	129	15	15	4686860	0.103644	10000	10000	4686860	893	0	0.0893	II	6270371	6274005	3634	FALSE
WBGene00001781	V:3467452-3468501	129	12	11	1795970	0.103663	10000	7641	1795970	1000	0	0.130873	V	3467452	3468501	1049	FALSE
WBGene00022150	I:1751480-1754410	129	80	80	17219500	0.103677	10000	9546	17219500	1000	0	0.104756	I	1751480	1754410	2930	FALSE
WBGene00006612	III:13430461-13433438	129	25	24	6820500	0.103692	10000	10000	6820500	995	0	0.0995	III	13430461	13433438	2977	FALSE
WBGene00005392	V:20367479-20369253	129	129	129	61389400	0.103707	10000	10000	61389400	989	0	0.0989	V	20367479	20369253	1774	FALSE
WBGene00003014	I:8407801-8410804,I:8407801-8409976	129	16	16	4044960	0.103718	10000	10000	4044960	874	0	0.0874	I	8407801	8410804	3003	FALSE
WBGene00012260	X:11084217-11085274	129	13	12	3217610	0.103723	10000	9945	3217610	1000	0	0.100553	X	11084217	11085274	1057	FALSE
WBGene00196807	X:2333509-2333646	129	5	5	1749060	0.103725	10000	9458	1749060	1000	0	0.105731	X	2333509	2333646	137	FALSE
WBGene00206393	I:11648795-11649015	129	4	3	511016	0.10373	10000	8013	511016	1000	0	0.124797	I	11648795	11649015	220	FALSE
WBGene00013863	V:10739275-10741457	129	16	16	3182310	0.103757	10000	9602	3182310	1000	0	0.104145	V	10739275	10741457	2182	FALSE
WBGene00005046	I:12696557-12698214	129	52	51	26407100	0.103782	10000	10000	26407100	956	0	0.0956	I	12696557	12698214	1657	FALSE
WBGene00009362	I:12587241-12591091	129	64	64	15152200	0.103791	10000	9692	15152200	1000	0	0.103178	I	12587241	12591091	3850	FALSE
WBGene00198773	I:8519264-8519413	129	2	2	622216	0.103838	10000	9672	622216	1000	0	0.103391	I	8519264	8519413	149	FALSE
WBGene00019564	V:4025090-4026204	129	116	116	25425200	0.10385	10000	9899	25425200	1000	0	0.10102	V	4025090	4026204	1114	FALSE
WBGene00019514	IV:6075286-6076157	129	5	5	1327250	0.103904	10000	10000	1327250	986	0	0.0986	IV	6075286	6076157	871	FALSE
WBGene00018821	II:1395003-1398038	129	162	162	36729500	0.103949	10000	10000	36729500	863	0	0.0863	II	1395003	1398038	3035	FALSE
WBGene00016363	V:7004149-7005825	129	13	13	3905990	0.10395	10000	9678	3905990	1000	0	0.103327	V	7004149	7005825	1676	FALSE
WBGene00021771	I:1950597-1958511,I:1950597-1958511,I:1950597-1958166,I:1950597-1958166,I:1950597-1955447	129	203	203	38921700	0.103991	10000	9358	38921700	1000	0	0.10686	I	1950597	1958511	7914	FALSE
WBGene00201812	X:2206574-2206717	129	2	2	283133	0.103992	10000	10000	283133	951	0	0.0951	X	2206574	2206717	143	FALSE
WBGene00198973	X:2206580-2206723	129	2	2	283071	0.104021	10000	10000	283071	960	1	0.09605	X	2206580	2206723	143	FALSE
WBGene00044187	V:20910466-20914387	129	58	58	14577000	0.104079	10000	9811	14577000	1000	0	0.101926	V	20910466	20914387	3921	FALSE
WBGene00021754	III:235843-253376	129	883	883	266994000	0.104089	10000	9803	266994000	1000	0	0.10201	III	235843	253376	17533	FALSE
WBGene00195784	II:6829669-6830160	129	2	2	1770920	0.104108	10000	8959	1770920	1000	0	0.11162	II	6829669	6830160	491	FALSE
WBGene00020528	V:6840215-6842970	129	23	22	7932390	0.104249	10000	10000	7932390	974	0	0.0974	V	6840215	6842970	2755	FALSE
WBGene00200072	II:5446675-5446807	129	2	2	658289	0.104287	10000	10000	658289	894	0	0.0894	II	5446675	5446807	132	FALSE
WBGene00012039	I:12661253-12661732	129	32	32	6643780	0.10429	10000	10000	6643780	863	0	0.0863	I	12661253	12661732	479	FALSE
WBGene00011440	X:11659609-11661660	129	13	13	2516940	0.104337	10000	9345	2516940	1000	0	0.107009	X	11659609	11661660	2051	FALSE
WBGene00017130	II:7217011-7217478	129	2	2	1714930	0.104405	10000	9340	1714930	1000	0	0.107066	II	7217011	7217478	467	FALSE
WBGene00018793	III:87560-89243	129	102	102	34566400	0.10444	10000	9801	34566400	1000	0	0.10203	III	87560	89243	1683	FALSE
WBGene00018879	X:4716312-4720640	129	43	43	10025500	0.104498	10000	9919	10025500	1000	0	0.100817	X	4716312	4720640	4328	FALSE
WBGene00002099	III:2060672-2060957	129	6	6	1596050	0.104508	10000	9653	1596050	1000	0	0.103595	III	2060672	2060957	285	FALSE
WBGene00021392	V:6096027-6096903	129	2	2	348593	0.104514	10000	8982	348593	1000	0	0.111334	V	6096027	6096903	876	FALSE
WBGene00019819	IV:245120-251924,IV:245120-251924	129	40	40	9777860	0.104517	10000	9750	9777860	1000	0	0.102564	IV	245120	251924	6804	FALSE
WBGene00014086	IV:11652402-11653461	129	6	5	1175960	0.104525	10000	10000	1175960	959	0	0.0959	IV	11652402	11653461	1059	FALSE
WBGene00019286	X:8618417-8619935	129	10	10	3224390	0.10457	10000	8769	3224390	1000	0	0.114038	X	8618417	8619935	1518	FALSE
WBGene00199100	IV:2303146-2303211	129	2	2	430221	0.104587	10000	10000	430221	844	0	0.0844	IV	2303146	2303211	65	FALSE
WBGene00005088	IV:13575057-13576740	129	16	15	8695010	0.104592	10000	9951	8695010	1000	0	0.100492	IV	13575057	13576740	1683	FALSE
WBGene00002980	II:6346956-6347719	129	6	6	1151590	0.104606	10000	8727	1151590	1000	0	0.114587	II	6346956	6347719	763	FALSE
WBGene00011558	III:10318334-10318559	129	2	2	2884650	0.104664	10000	9540	2884650	1000	0	0.104822	III	10318334	10318559	225	FALSE
WBGene00008348	III:3389920-3392524	129	26	26	7772540	0.104666	10000	10000	7772540	961	0	0.0961	III	3389920	3392524	2604	FALSE
WBGene00014162	II:9843379-9847006	129	37	37	8313460	0.104668	10000	10000	8313460	896	0	0.0896	II	9843379	9847006	3627	FALSE
WBGene00007643	I:9416702-9418876	129	3	2	520010	0.104684	10000	10000	520010	909	0	0.0909	I	9416702	9418876	2174	FALSE
WBGene00011265	V:11866436-11868234,V:11866610-11868234	129	10	10	2148430	0.104686	10000	9033	2148430	1000	0	0.110705	V	11866436	11868234	1798	FALSE
WBGene00020388	V:1848074-1851491	129	54	53	19368200	0.104689	10000	10000	19368200	973	0	0.0973	V	1848074	1851491	3417	FALSE
WBGene00000936	V:6758134-6760409,V:6758192-6760409	129	11	10	3059270	0.104806	10000	9572	3059270	1000	0	0.104471	V	6758134	6760409	2275	FALSE
WBGene00009672	I:8640508-8644399,I:8642807-8644399	129	16	15	5739050	0.104808	10000	9096	5739050	1000	0	0.109938	I	8640508	8644399	3891	FALSE
WBGene00015355	X:3670372-3672058	129	8	8	2158590	0.104825	10000	10000	2158590	875	0	0.0875	X	3670372	3672058	1686	FALSE
WBGene00007321	III:9993884-9996235	129	19	18	5733860	0.104834	10000	10000	5733860	959	0	0.0959	III	9993884	9996235	2351	FALSE
WBGene00018873	II:5874503-5876114	129	6	6	1393530	0.104873	10000	10000	1393530	928	0	0.0928	II	5874503	5876114	1611	FALSE
WBGene00019367	IV:1523717-1526599	129	37	37	10519300	0.104923	10000	9508	10519300	1000	0	0.105175	IV	1523717	1526599	2882	FALSE
WBGene00206368	II:674425-674935	129	14	14	3515050	0.104927	10000	8993	3515050	1000	0	0.111198	II	674425	674935	510	FALSE
WBGene00000788	I:2686638-2689473,I:2686638-2687973,I:2686638-2687894,I:2686638-2689430	129	25	25	3959490	0.104938	10000	8621	3959490	1000	0	0.115996	I	2686638	2689473	2835	FALSE
WBGene00202099	V:4919844-4919990	129	2	2	276364	0.104963	10000	10000	276364	916	0	0.0916	V	4919844	4919990	146	FALSE
WBGene00022109	I:2908724-2909996	129	10	10	2308490	0.105012	10000	9122	2308490	1000	0	0.109625	I	2908724	2909996	1272	FALSE
WBGene00017464	X:5595789-5599330	129	26	25	9840470	0.105052	10000	10000	9840470	977	0	0.0977	X	5595789	5599330	3541	FALSE
WBGene00007017	V:20251917-20267240,V:20250814-20267240,V:20250955-20267240,V:20251917-20267240,V:20250814-20267240,V:20250955-20267240	129	539	536	139768000	0.105117	10000	9278	139768000	1000	0	0.107782	V	20251917	20267240	15323	FALSE
WBGene00001630	III:13187391-13204890,III:13188108-13204890,III:13187391-13204890,III:13188108-13204890,III:13187391-13204894,III:13188108-13204894	129	248	247	79344800	0.105147	10000	10000	79344800	949	0	0.0949	III	13187391	13204890	17499	FALSE
WBGene00019378	V:6554971-6555863	129	9	8	2587290	0.105157	10000	10000	2587290	991	0	0.0991	V	6554971	6555863	892	FALSE
WBGene00015009	I:4648268-4650770	129	15	14	4708130	0.105164	10000	10000	4708130	936	0	0.0936	I	4648268	4650770	2502	FALSE
WBGene00003607	IV:7710987-7714681,IV:7710987-7714681	129	16	15	6850840	0.105172	10000	9921	6850840	1000	0	0.100796	IV	7710987	7714681	3694	FALSE
WBGene00020281	I:770891-776368,I:770891-776368	129	71	71	14892100	0.105176	10000	10000	14892100	926	0	0.0926	I	770891	776368	5477	FALSE
WBGene00018111	V:1788510-1793242	129	51	50	14359000	0.105177	10000	9607	14359000	1000	0	0.104091	V	1788510	1793242	4732	FALSE
WBGene00008012	V:17584792-17585876	129	9	9	3982820	0.105193	10000	9721	3982820	1000	0	0.10287	V	17584792	17585876	1084	FALSE
WBGene00020872	V:3270552-3271240	129	9	8	2722990	0.105252	10000	10000	2722990	975	0	0.0975	V	3270552	3271240	688	FALSE
WBGene00005255	V:17701211-17703285	129	35	35	6845530	0.105277	10000	9053	6845530	1000	0	0.110461	V	17701211	17703285	2074	FALSE
WBGene00009480	I:9000096-9001690	129	7	6	2795770	0.105326	10000	9832	2795770	1000	0	0.101709	I	9000096	9001690	1594	FALSE
WBGene00012259	X:11081028-11082435,X:11080677-11082435,X:11080694-11082435,X:11081028-11082435,X:11080677-11082435,X:11080694-11082435,X:11080677-11081852,X:11080677-11087474	129	58	57	18769300	0.105397	10000	10000	18769300	958	0	0.0958	X	11081028	11082435	1407	FALSE
WBGene00009888	X:9552840-9560316,X:9543669-9560316,X:9552840-9560777,X:9543669-9560777,X:9552840-9560316,X:9543669-9560316,X:9552840-9560316,X:9543669-9560316,X:9552840-9555631,X:9543669-9555631,X:9552840-9555595,X:9543669-9555595,X:9552840-9555595,X:9543669-9555595,X:9552840-9560790,X:9543669-9560790,X:9552840-9560773,X:9543669-9560773,X:9552840-9560316,X:9543669-9560316,X:9552840-9560316,X:9543669-9560316	129	125	125	27656200	0.105509	10000	10000	27656200	940	0	0.094	X	9552840	9560316	7476	FALSE
WBGene00006781	III:491546-502591	129	143	143	33545900	0.105572	10000	9755	33545900	1000	0	0.102512	III	491546	502591	11045	FALSE
WBGene00003047	III:13371170-13376710	129	45	45	10521800	0.105586	10000	10000	10521800	949	0	0.0949	III	13371170	13376710	5540	FALSE
WBGene00006577	I:8697922-8701971,I:8697943-8701957	129	22	21	6917950	0.105629	10000	9677	6917950	1000	0	0.103338	I	8697922	8701971	4049	FALSE
WBGene00021400	IV:156072-157897	129	23	23	6064870	0.105683	10000	9692	6064870	1000	0	0.103178	IV	156072	157897	1825	FALSE
WBGene00017314	V:7175569-7178781	129	31	31	7824100	0.105714	10000	9769	7824100	1000	0	0.102365	V	7175569	7178781	3212	FALSE
WBGene00019984	V:769322-771082	129	3	3	968656	0.105717	10000	9953	968656	1000	0	0.100472	V	769322	771082	1760	FALSE
WBGene00020290	II:3381835-3384020,II:3381908-3384020,II:3381853-3384020,II:3381840-3384020	129	69	68	29318700	0.105775	10000	9824	29318700	1000	0	0.101792	II	3381835	3384020	2185	FALSE
WBGene00007262	X:15284206-15286227	129	13	13	3583600	0.105821	10000	10000	3583600	923	0	0.0923	X	15284206	15286227	2021	FALSE
WBGene00001135	III:9136915-9141822,III:9137127-9141790	129	21	20	7541160	0.105821	10000	10000	7541160	975	0	0.0975	III	9136915	9141822	4907	FALSE
